Timestamp (24hr),Timestamp (Epoch UTC),Tag1,Tag2,Tag3,Tag4,Tag5,Tag6,Tag7,Tag8,Tag9,Tag10
2025-09-02 00:26:18,1756752978,76.68,52.79,29.37,97.73,94.53,16.11,84.51,42.37,87.65,48.22
2025-09-02 00:26:19,1756752979,53.9,23.5,38.65,10.74,16.75,17.37,82.82,15.88,91.49,87.49
2025-09-02 00:26:21,1756752981,81.23,95.39,12.51,86.78,59.75,38.49,76.54,78.12,93.12,87.28
2025-09-02 00:26:22,1756752982,52.25,18.76,16.01,72.56,82.22,63.64,34.72,93.09,69.26,44.69
2025-09-02 00:26:23,1756752983,50.57,60.19,79.49,77.94,99.31,61.17,47.86,84.31,83.1,61.47
2025-09-02 00:26:24,1756752984,32.86,41.59,27.27,51.57,29.25,92.89,99.93,69.78,31.34,36.09
2025-09-02 00:26:25,1756752985,71.32,18.98,95.73,88.59,30.99,58.21,98.6,81.99,98.25,67.38
2025-09-02 00:26:26,1756752986,42.62,14.06,77.09,85.1,70.7,60.81,99.24,29.33,62.75,92.61
2025-09-02 00:26:27,1756752987,73.06,94.44,31.82,15.85,27.33,35.31,88.47,37.07,69.73,94.96
2025-09-02 00:26:28,1756752988,31.19,68.21,64.76,54.38,89.83,44.3,49.32,21.74,11.61,15.62
2025-09-02 00:26:29,1756752989,29.51,37.3,37.52,89.11,64.64,63.43,59.1,16.72,65.07,79.39
2025-09-02 00:26:30,1756752990,64.92,64.59,54.68,75.32,97.41,17.24,98.0,65.24,14.12,22.21
2025-09-02 00:26:31,1756752991,91.01,30.18,25.41,88.95,37.32,58.94,57.43,12.95,45.95,80.35
2025-09-02 00:26:32,1756752992,99.87,76.98,49.3,68.58,45.91,36.48,99.44,82.46,36.4,28.98
2025-09-02 00:26:33,1756752993,51.2,73.2,88.5,64.47,54.26,73.41,69.1,10.83,79.39,29.17
2025-09-02 00:26:34,1756752994,83.94,82.39,60.54,45.7,84.25,39.11,42.67,62.76,40.91,38.59
2025-09-02 00:26:35,1756752995,14.35,69.8,15.62,88.93,71.66,32.4,94.7,33.95,50.96,38.64
2025-09-02 00:26:36,1756752996,96.51,30.13,74.88,99.41,58.65,44.12,46.58,84.65,94.43,82.82
2025-09-02 00:26:37,1756752997,89.14,30.5,86.9,98.33,44.83,85.9,26.5,46.64,38.38,32.67
2025-09-02 00:26:38,1756752998,19.37,43.04,83.53,30.53,17.24,52.96,26.01,88.31,52.73,77.93
2025-09-02 00:26:39,1756752999,83.64,74.16,52.32,29.72,73.65,52.52,51.74,80.1,40.66,51.68
2025-09-02 00:26:40,1756753000,27.64,55.92,52.84,84.83,58.84,69.75,10.32,38.71,93.21,13.76
2025-09-02 00:26:41,1756753001,39.69,84.15,21.07,91.0,67.08,93.91,72.85,98.88,48.54,61.69
2025-09-02 00:26:42,1756753002,58.48,60.5,54.35,59.03,34.01,83.12,89.4,61.62,10.12,73.69
2025-09-02 00:26:43,1756753003,31.45,62.81,86.73,22.07,79.67,26.83,68.05,30.64,95.84,38.5
2025-09-02 00:26:44,1756753004,58.5,46.57,36.31,24.37,43.7,33.74,29.21,83.86,94.72,73.28
2025-09-02 00:26:45,1756753005,41.33,56.23,44.2,67.49,40.71,69.96,56.8,43.18,58.73,14.24
2025-09-02 00:26:46,1756753006,97.93,56.98,84.83,21.31,11.8,19.87,22.84,24.53,78.51,89.28
2025-09-02 00:26:47,1756753007,39.17,35.35,90.89,61.61,92.88,68.67,33.28,89.1,78.99,74.43
2025-09-02 00:26:48,1756753008,46.99,44.57,88.05,40.9,76.74,39.26,30.26,74.26,90.46,41.92
2025-09-02 00:26:49,1756753009,98.83,93.45,94.78,22.5,88.48,18.24,33.41,12.55,56.7,42.83
2025-09-02 00:26:50,1756753010,46.73,26.18,61.87,48.12,45.18,58.72,56.39,90.63,87.5,12.6
2025-09-02 00:26:51,1756753011,86.82,72.03,46.68,76.01,25.5,57.4,90.82,92.52,19.12,26.41
2025-09-02 00:26:52,1756753012,50.01,29.67,13.49,91.25,39.43,46.24,24.75,17.57,31.06,17.43
2025-09-02 00:26:53,1756753013,97.49,49.84,68.07,16.32,11.54,66.29,43.51,80.74,95.65,77.08
2025-09-02 00:26:54,1756753014,83.38,58.19,78.83,87.36,48.71,60.05,51.02,86.31,57.53,73.0
2025-09-02 00:26:55,1756753015,74.08,16.46,96.86,75.53,89.61,12.91,53.13,33.4,55.87,24.34
2025-09-02 00:26:56,1756753016,13.29,66.82,90.32,33.46,61.87,76.88,59.4,16.28,37.46,49.86
2025-09-02 00:26:57,1756753017,99.88,63.74,72.77,13.99,37.34,97.61,52.15,88.3,92.04,25.9
2025-09-02 00:26:58,1756753018,13.09,20.45,66.83,44.78,55.41,90.38,36.15,40.35,97.61,51.91
2025-09-02 00:26:59,1756753019,86.69,91.5,36.1,87.21,76.6,25.08,75.95,14.57,27.8,84.21
2025-09-02 00:27:00,1756753020,18.32,21.87,86.21,64.8,95.5,57.85,87.16,77.34,84.66,24.77
2025-09-02 00:27:01,1756753021,96.03,17.37,81.29,86.25,18.92,21.17,67.11,52.31,41.01,22.59
2025-09-02 00:27:02,1756753022,14.36,87.57,17.26,58.47,73.39,60.29,92.1,91.14,43.4,45.03
2025-09-02 00:27:03,1756753023,90.7,47.16,86.78,84.12,63.92,99.19,15.3,50.46,42.4,34.17
2025-09-02 00:27:04,1756753024,18.01,12.19,29.19,83.43,76.99,15.35,40.63,61.84,12.56,43.88
2025-09-02 00:27:05,1756753025,46.97,13.25,50.21,34.61,88.44,89.48,31.44,55.92,28.53,29.18
2025-09-02 00:27:06,1756753026,76.02,22.26,34.44,34.41,24.66,73.46,21.1,59.69,28.75,42.4
2025-09-02 00:27:07,1756753027,40.77,19.4,18.3,73.48,90.03,43.52,86.3,36.46,58.54,41.99
2025-09-02 00:27:08,1756753028,16.36,25.28,87.5,58.8,15.46,65.66,43.92,55.28,52.16,70.11
2025-09-02 00:27:09,1756753029,85.88,75.77,31.84,41.27,59.07,51.31,28.05,72.16,28.92,75.92
2025-09-02 00:27:10,1756753030,12.57,16.0,31.99,43.85,58.58,70.56,52.78,87.81,30.09,39.9
2025-09-02 00:27:11,1756753031,70.45,11.09,40.13,41.34,92.22,81.35,20.26,87.63,37.4,80.88
2025-09-02 00:27:12,1756753032,72.66,39.53,60.99,78.4,32.28,77.4,35.09,39.79,51.02,73.53
2025-09-02 00:27:13,1756753033,65.12,27.97,58.77,34.75,80.09,45.47,67.44,35.26,83.61,58.56
2025-09-02 00:27:14,1756753034,17.68,69.46,80.96,88.86,75.35,23.57,35.05,18.99,65.18,62.43
2025-09-02 00:27:15,1756753035,85.52,52.93,27.35,13.92,42.97,19.27,24.51,95.15,13.05,98.45
2025-09-02 00:27:16,1756753036,50.4,67.8,91.14,19.23,89.52,69.66,73.23,13.05,55.2,93.56
2025-09-02 00:27:17,1756753037,53.94,67.22,75.82,74.72,97.08,49.24,45.16,70.24,41.47,10.14
2025-09-02 00:27:18,1756753038,74.72,44.42,22.91,11.2,14.02,39.96,24.61,18.99,89.88,27.92
2025-09-02 00:27:19,1756753039,18.58,72.36,24.62,14.48,33.34,11.48,35.58,50.91,46.16,85.92
2025-09-02 00:27:20,1756753040,31.56,41.87,33.01,98.71,68.26,62.07,67.77,29.12,83.87,60.02
2025-09-02 00:27:21,1756753041,77.22,68.72,46.81,84.62,28.37,33.24,77.01,16.08,61.4,78.43
2025-09-02 00:27:22,1756753042,86.03,95.93,53.53,75.83,28.52,26.21,12.49,32.45,88.0,38.73
2025-09-02 00:27:23,1756753043,42.43,73.21,71.3,52.83,64.31,16.27,84.73,14.94,80.86,80.19
2025-09-02 00:27:24,1756753044,17.81,14.5,16.75,49.98,25.58,60.76,77.39,18.49,59.36,51.58
2025-09-02 00:27:25,1756753045,70.25,79.64,51.31,49.0,92.26,14.67,55.06,23.35,22.8,71.48
2025-09-02 00:27:26,1756753046,91.47,30.25,58.24,65.94,73.0,30.87,59.47,99.66,57.51,77.55
2025-09-02 00:27:27,1756753047,20.23,41.86,38.31,22.1,94.63,92.55,75.05,89.59,26.74,99.83
2025-09-02 00:27:28,1756753048,38.35,87.62,61.43,51.86,66.14,62.31,92.52,54.77,66.97,62.99
2025-09-02 00:27:29,1756753049,29.12,74.53,80.99,77.57,47.49,77.7,40.63,95.47,37.54,62.41
2025-09-02 00:27:30,1756753050,82.55,29.11,85.44,68.02,92.66,95.22,26.8,23.94,50.78,54.66
2025-09-02 00:27:31,1756753051,97.57,27.44,34.35,11.73,41.14,61.43,47.9,91.83,15.21,65.69
2025-09-02 00:27:32,1756753052,27.28,13.21,46.33,10.6,54.67,70.16,90.14,74.89,19.1,26.33
2025-09-02 00:27:33,1756753053,18.35,68.0,38.8,55.17,18.43,30.86,80.07,49.97,89.83,24.83
2025-09-02 00:27:34,1756753054,85.92,41.17,56.1,99.59,47.93,28.87,23.43,13.25,63.61,12.81
2025-09-02 00:27:35,1756753055,92.04,19.78,92.36,54.56,79.3,90.07,98.7,33.74,74.8,23.83
2025-09-02 00:27:36,1756753056,60.47,52.5,67.04,57.07,76.5,29.94,90.96,75.05,34.13,95.17
2025-09-02 00:27:37,1756753057,35.85,37.97,36.73,10.2,56.89,83.23,75.08,19.5,66.58,19.01
2025-09-02 00:27:38,1756753058,55.35,28.9,47.75,89.56,16.12,44.63,71.19,12.69,92.94,23.56
2025-09-02 00:27:39,1756753059,41.46,59.4,47.21,85.82,20.62,65.73,36.26,21.64,26.46,95.37
2025-09-02 00:27:40,1756753060,15.65,78.29,49.43,18.7,41.58,54.04,31.5,53.68,18.08,76.08
2025-09-02 00:27:41,1756753061,26.28,30.94,27.3,93.83,94.41,31.84,90.04,50.18,39.82,71.1
2025-09-02 00:27:42,1756753062,77.72,30.9,17.39,64.72,97.97,81.61,40.42,85.54,40.93,49.29
2025-09-02 00:27:43,1756753063,14.8,75.88,69.9,94.32,37.81,76.43,20.22,44.08,12.51,16.75
2025-09-02 00:27:45,1756753065,51.74,70.41,72.79,33.08,87.82,66.15,57.56,25.26,73.09,28.28
2025-09-02 00:27:46,1756753066,25.78,63.42,20.86,92.02,75.02,87.17,92.1,28.58,41.47,41.23
2025-09-02 00:27:47,1756753067,29.24,19.37,95.08,30.35,95.16,19.18,73.93,55.6,57.07,31.56
2025-09-02 00:27:48,1756753068,45.73,69.79,98.09,58.22,65.33,54.25,50.77,18.45,29.85,98.21
2025-09-02 00:27:49,1756753069,57.88,77.07,90.76,38.14,47.89,10.03,73.52,76.5,68.65,97.61
2025-09-02 00:27:50,1756753070,93.42,21.5,67.8,41.01,13.22,25.24,54.14,26.84,33.23,11.61
2025-09-02 00:27:51,1756753071,52.59,14.3,75.12,85.4,73.72,69.9,21.67,86.57,34.31,60.24
2025-09-02 00:27:52,1756753072,90.19,14.05,87.03,67.36,71.39,77.13,46.9,47.94,41.83,75.57
2025-09-02 00:27:53,1756753073,42.94,22.62,33.14,77.89,46.93,69.72,62.22,37.12,96.04,84.18
2025-09-02 00:27:54,1756753074,98.08,28.77,43.19,86.81,90.12,20.41,70.38,75.3,85.01,27.63
2025-09-02 00:27:55,1756753075,74.75,12.87,95.29,13.25,52.25,63.91,38.3,93.62,20.23,55.06
2025-09-02 00:27:56,1756753076,45.32,93.04,54.22,16.71,69.46,94.75,12.31,57.0,69.91,71.59
2025-09-02 00:27:57,1756753077,46.86,40.41,62.0,23.15,71.56,22.16,23.15,52.32,34.64,91.12
2025-09-02 00:27:58,1756753078,95.79,98.97,40.98,21.85,49.63,26.91,96.65,37.19,32.0,59.84
2025-09-02 00:27:59,1756753079,48.27,96.57,80.26,74.5,92.4,59.42,51.84,96.56,16.43,93.43
2025-09-02 00:28:00,1756753080,72.64,19.49,40.57,42.77,25.53,24.58,95.21,63.03,73.09,88.39
2025-09-02 00:28:01,1756753081,66.35,34.38,95.24,88.23,76.24,32.2,25.21,40.8,38.26,52.08
2025-09-02 00:28:02,1756753082,90.21,33.9,37.44,64.15,81.54,55.59,68.87,48.32,13.49,50.56
2025-09-02 00:28:03,1756753083,31.46,68.89,73.29,32.48,32.86,75.05,55.2,28.3,17.0,58.47
2025-09-02 00:28:04,1756753084,95.24,67.3,55.25,80.69,81.49,25.35,32.57,67.95,51.67,14.54
2025-09-02 00:28:05,1756753085,71.39,38.28,62.47,64.37,61.35,76.66,81.02,94.36,39.47,77.25
2025-09-02 00:28:06,1756753086,28.83,22.41,92.78,66.11,47.15,66.71,58.57,95.8,16.62,69.05
2025-09-02 00:28:07,1756753087,87.6,82.01,79.55,84.74,70.87,28.04,69.87,11.34,66.08,94.95
2025-09-02 00:28:08,1756753088,14.02,88.95,28.22,42.48,38.21,98.55,39.77,25.51,55.97,86.73
2025-09-02 00:28:09,1756753089,99.75,13.35,30.14,91.74,33.32,60.38,18.0,55.22,77.46,21.22
2025-09-02 00:28:10,1756753090,12.31,59.63,70.11,99.48,28.17,20.02,63.32,17.44,38.03,28.38
2025-09-02 00:28:11,1756753091,84.56,54.73,20.64,25.31,85.74,64.54,33.54,42.53,82.24,25.71
2025-09-02 00:28:12,1756753092,76.94,42.9,76.88,89.11,86.6,80.52,47.63,90.1,43.39,38.01
2025-09-02 00:28:13,1756753093,83.21,36.62,51.02,35.6,20.42,18.58,30.62,12.65,90.97,96.89
2025-09-02 00:28:14,1756753094,79.99,90.94,17.59,32.88,95.69,81.05,76.45,84.2,11.5,17.84
2025-09-02 00:28:15,1756753095,61.64,63.76,25.69,21.48,63.86,13.79,12.82,80.93,90.94,44.23
2025-09-02 00:28:16,1756753096,99.35,64.4,25.94,31.87,62.31,23.12,88.3,13.81,85.83,10.57
2025-09-02 00:28:17,1756753097,35.35,53.14,61.9,82.67,37.51,78.26,30.86,63.57,36.9,70.24
2025-09-02 00:28:18,1756753098,88.82,11.21,80.21,42.58,19.16,82.35,83.12,79.26,56.3,73.94
2025-09-02 00:28:19,1756753099,29.78,79.52,43.73,77.4,33.29,42.59,87.86,31.28,31.7,64.64
2025-09-02 00:28:20,1756753100,41.35,15.54,22.48,71.96,35.18,38.39,93.78,50.53,64.65,59.15
2025-09-02 00:28:21,1756753101,65.25,76.66,89.54,93.72,23.69,33.55,12.55,83.56,63.43,74.96
2025-09-02 00:28:22,1756753102,65.44,100.0,84.95,30.89,98.48,81.62,62.89,68.27,97.3,68.95
2025-09-02 00:28:23,1756753103,30.8,94.08,80.39,91.18,95.63,80.15,19.92,85.92,19.64,29.56
2025-09-02 00:28:24,1756753104,71.13,89.75,21.33,86.91,78.97,30.89,16.7,28.76,44.2,70.92
2025-09-02 00:28:25,1756753105,19.82,49.38,35.01,59.36,40.53,62.81,30.45,12.44,78.47,37.42
2025-09-02 00:28:26,1756753106,78.22,48.18,56.82,97.49,23.29,60.35,58.09,53.79,39.48,54.9
2025-09-02 00:28:27,1756753107,39.02,99.1,77.65,44.29,95.15,36.56,64.27,54.01,88.4,39.17
2025-09-02 00:28:28,1756753108,57.97,97.01,96.82,65.67,77.72,25.49,90.16,71.36,28.02,59.07
2025-09-02 00:28:29,1756753109,87.35,79.54,62.45,80.85,87.81,57.26,37.81,62.28,97.05,93.8
2025-09-02 00:28:30,1756753110,62.21,11.67,23.45,20.47,40.87,15.02,20.07,69.75,69.6,62.92
2025-09-02 00:28:31,1756753111,56.2,80.4,23.74,98.06,48.89,24.9,41.16,43.43,95.9,77.34
2025-09-02 00:28:32,1756753112,83.06,16.09,74.37,44.8,42.63,73.0,68.95,35.39,49.96,26.5
2025-09-02 00:28:33,1756753113,79.18,52.1,20.86,77.2,26.35,86.98,70.6,93.19,77.5,96.02
2025-09-02 00:28:34,1756753114,98.11,19.82,63.26,19.39,38.95,73.85,32.65,10.02,10.13,13.48
2025-09-02 00:28:35,1756753115,36.72,59.54,56.96,79.96,13.54,10.75,59.63,25.29,45.45,48.47
2025-09-02 00:28:36,1756753116,42.31,35.11,72.11,10.79,19.74,55.68,23.47,99.25,57.88,23.71
2025-09-02 00:28:37,1756753117,63.15,81.73,45.61,43.51,80.61,40.18,89.66,76.12,92.69,56.33
2025-09-02 00:28:38,1756753118,79.0,88.05,69.03,22.47,81.08,42.73,28.61,63.73,56.64,77.79
2025-09-02 00:28:39,1756753119,41.22,46.87,40.68,59.73,47.39,31.76,86.56,31.03,68.9,27.35
2025-09-02 00:28:40,1756753120,18.74,59.11,75.68,44.02,18.73,15.73,50.85,61.88,60.13,71.52
2025-09-02 00:28:41,1756753121,68.36,43.89,84.59,62.08,97.83,67.81,86.54,78.28,44.9,57.85
2025-09-02 00:28:42,1756753122,68.65,25.99,96.51,52.62,47.36,26.27,15.15,63.71,54.44,48.0
2025-09-02 00:28:43,1756753123,68.01,75.86,90.41,98.08,44.96,51.13,60.67,58.37,57.1,83.01
2025-09-02 00:28:44,1756753124,41.72,31.95,25.9,16.71,19.16,51.04,58.7,63.29,10.96,49.79
2025-09-02 00:28:45,1756753125,63.71,31.07,69.58,82.02,87.49,82.74,86.75,82.01,56.57,60.78
2025-09-02 00:28:46,1756753126,55.02,62.43,37.73,34.7,39.4,77.0,15.98,54.25,43.85,60.07
2025-09-02 00:28:47,1756753127,87.11,90.02,51.39,43.68,59.43,65.77,57.95,91.0,23.94,11.47
2025-09-02 00:28:48,1756753128,83.11,56.33,63.51,73.51,48.25,38.96,45.29,85.99,35.43,87.73
2025-09-02 00:28:49,1756753129,88.1,30.43,54.29,46.31,75.77,51.01,42.8,62.99,38.94,99.36
2025-09-02 00:28:50,1756753130,63.02,37.88,84.33,69.65,74.01,79.54,85.32,79.49,88.63,70.64
2025-09-02 00:28:51,1756753131,52.92,14.69,54.99,87.71,74.38,64.52,89.15,62.62,52.05,62.45
2025-09-02 00:28:52,1756753132,94.51,47.58,78.12,43.54,82.62,51.59,61.73,42.03,69.24,51.12
2025-09-02 00:28:53,1756753133,60.1,44.14,48.63,47.78,20.94,81.35,93.17,76.59,55.9,81.01
2025-09-02 00:28:54,1756753134,75.47,25.66,69.75,39.11,17.18,32.94,61.64,83.09,92.34,93.75
2025-09-02 00:28:55,1756753135,35.1,34.68,61.2,83.89,76.99,84.27,42.62,65.39,66.36,39.13
2025-09-02 00:28:56,1756753136,88.91,42.94,93.26,73.23,88.56,45.33,89.59,13.57,41.11,53.46
2025-09-02 00:28:57,1756753137,42.7,45.14,19.3,56.84,56.37,89.28,18.63,15.68,39.87,50.15
2025-09-02 00:28:58,1756753138,44.55,36.97,79.88,37.68,59.37,55.32,80.82,25.73,86.0,47.44
2025-09-02 00:28:59,1756753139,93.28,63.76,55.77,38.75,41.42,74.99,83.94,11.33,19.35,20.96
2025-09-02 00:29:00,1756753140,32.98,85.07,69.14,14.24,21.81,21.48,81.73,49.89,59.83,15.7
2025-09-02 00:29:01,1756753141,94.99,17.33,73.34,46.73,75.61,23.02,85.33,28.59,13.69,95.15
2025-09-02 00:29:02,1756753142,99.53,40.12,42.91,43.53,79.53,86.28,75.76,79.96,45.81,30.96
2025-09-02 00:29:04,1756753144,27.8,36.16,27.76,60.71,43.5,12.27,39.85,75.16,26.75,70.65
2025-09-02 00:29:05,1756753145,23.01,47.12,83.33,37.43,26.22,10.84,19.22,58.39,32.0,52.66
2025-09-02 00:29:06,1756753146,52.81,72.09,59.74,38.54,52.66,35.52,49.58,73.41,21.67,38.39
2025-09-02 00:29:07,1756753147,64.27,51.47,77.59,43.55,16.44,97.41,22.91,35.51,47.74,46.99
2025-09-02 00:29:08,1756753148,81.08,23.24,39.53,84.68,19.86,14.19,41.33,33.38,98.31,35.69
2025-09-02 00:29:09,1756753149,65.65,99.49,66.57,96.34,28.57,76.91,41.18,34.95,57.09,94.26
2025-09-02 00:29:10,1756753150,89.1,70.36,55.18,45.09,41.79,96.93,54.3,15.83,35.03,81.72
2025-09-02 00:29:11,1756753151,84.57,96.33,25.37,81.97,20.78,71.95,97.82,78.6,83.32,65.84
2025-09-02 00:29:12,1756753152,16.08,56.75,93.65,80.09,13.26,50.55,58.63,48.15,37.39,20.98
2025-09-02 00:29:13,1756753153,40.84,34.95,65.83,35.33,86.97,94.08,62.85,94.47,33.43,93.35
2025-09-02 00:29:14,1756753154,71.06,82.14,84.78,98.75,13.06,12.53,77.65,83.8,73.24,82.17
2025-09-02 00:29:15,1756753155,90.16,41.14,57.69,66.24,99.42,51.14,83.38,36.14,68.62,50.18
2025-09-02 00:29:16,1756753156,31.69,13.58,43.06,95.01,19.53,34.32,89.25,81.82,73.4,82.61
2025-09-02 00:29:17,1756753157,18.02,44.5,49.42,24.27,25.91,51.73,43.41,95.32,23.16,41.0
2025-09-02 00:29:18,1756753158,11.02,44.41,87.67,11.28,14.62,29.68,67.9,20.65,29.92,17.78
2025-09-02 00:29:19,1756753159,58.47,81.8,20.01,73.95,27.33,98.36,24.13,96.04,46.58,76.11
2025-09-02 00:29:20,1756753160,52.0,12.73,55.6,85.68,12.2,16.53,71.05,29.25,22.8,38.74
2025-09-02 00:29:21,1756753161,59.46,72.31,68.25,61.58,92.82,75.8,44.53,11.54,95.91,29.33
2025-09-02 00:29:22,1756753162,93.6,41.83,58.45,55.56,44.29,33.19,48.35,95.77,20.05,48.41
2025-09-02 00:29:23,1756753163,69.29,30.0,58.42,92.45,52.11,36.95,93.23,87.81,72.8,96.67
2025-09-02 00:29:24,1756753164,75.34,54.03,12.91,70.72,69.68,51.97,16.33,95.71,23.49,90.47
2025-09-02 00:29:25,1756753165,43.59,33.66,15.54,38.27,12.07,15.87,48.12,96.73,73.98,32.31
2025-09-02 00:29:26,1756753166,16.39,64.07,96.85,50.95,34.95,36.37,64.6,93.79,73.26,94.3
2025-09-02 00:29:27,1756753167,30.51,58.24,44.88,57.04,40.28,48.17,64.8,31.76,48.64,72.08
2025-09-02 00:29:28,1756753168,74.86,83.71,34.1,90.79,87.39,59.71,88.82,20.78,86.27,55.04
2025-09-02 00:29:29,1756753169,69.98,17.73,42.28,18.44,46.11,19.04,28.37,76.01,51.44,69.78
2025-09-02 00:29:30,1756753170,91.07,78.46,91.5,26.59,31.78,30.45,44.99,13.17,69.09,96.99
2025-09-02 00:29:31,1756753171,11.85,56.81,53.66,99.1,65.17,55.11,78.1,72.91,64.09,42.56
2025-09-02 00:29:32,1756753172,21.0,53.55,99.44,37.42,39.25,70.06,80.27,43.1,27.99,55.88
2025-09-02 00:29:33,1756753173,66.44,28.91,81.83,85.32,93.39,45.96,93.33,61.35,30.46,50.13
2025-09-02 00:29:34,1756753174,15.26,63.31,90.25,64.16,95.95,19.45,81.59,98.4,44.15,44.15
2025-09-02 00:29:35,1756753175,25.67,60.53,63.37,51.77,21.11,80.05,58.62,48.4,58.45,81.17
2025-09-02 00:29:36,1756753176,82.77,71.12,18.83,86.67,19.3,33.48,37.9,57.1,68.67,57.32
2025-09-02 00:29:37,1756753177,67.91,96.06,78.74,43.77,91.13,67.38,62.69,12.34,46.54,54.33
2025-09-02 00:29:38,1756753178,57.09,47.44,77.92,32.57,41.16,91.17,34.79,10.28,52.99,87.24
2025-09-02 00:29:39,1756753179,98.57,39.5,23.34,28.81,27.0,36.01,45.37,48.75,77.41,36.52
2025-09-02 00:29:40,1756753180,86.87,73.55,45.76,75.49,95.92,31.61,54.97,29.4,54.98,99.15
2025-09-02 00:29:41,1756753181,58.64,86.44,40.44,64.47,76.62,32.84,13.03,72.24,59.66,49.1
2025-09-02 00:29:42,1756753182,35.04,15.5,82.39,63.82,20.16,69.54,58.65,55.08,81.76,11.69
2025-09-02 00:29:43,1756753183,39.58,73.81,65.63,61.25,54.17,98.89,17.74,26.58,71.97,99.18
2025-09-02 00:29:44,1756753184,86.61,97.2,90.06,31.42,39.77,96.88,93.93,27.15,69.76,43.21
2025-09-02 00:29:45,1756753185,80.12,14.58,58.23,90.51,13.33,62.41,26.11,33.21,58.5,66.16
2025-09-02 00:29:46,1756753186,95.5,14.96,78.9,90.38,38.74,57.17,41.71,25.98,56.55,28.97
2025-09-02 00:29:47,1756753187,63.24,29.75,61.49,71.98,49.16,53.22,64.71,29.92,25.79,10.42
2025-09-02 00:29:48,1756753188,81.7,70.72,12.41,65.63,40.58,35.51,16.52,53.44,20.71,74.89
2025-09-02 00:29:49,1756753189,12.17,34.31,10.63,82.7,39.09,66.79,64.21,17.61,32.69,99.08
2025-09-02 00:29:50,1756753190,38.87,73.48,83.19,80.97,59.13,76.28,64.61,14.15,49.7,60.49
2025-09-02 00:29:51,1756753191,17.73,31.11,86.99,98.41,33.56,57.0,96.54,61.26,98.97,15.64
2025-09-02 00:29:52,1756753192,22.11,74.82,34.82,61.35,52.81,28.78,61.38,26.68,87.75,15.33
2025-09-02 00:29:53,1756753193,91.69,74.82,82.14,68.74,66.86,39.38,43.14,93.69,68.46,77.57
2025-09-02 00:29:54,1756753194,33.35,28.38,76.86,68.38,92.79,38.32,11.0,76.98,97.28,61.24
2025-09-02 00:29:55,1756753195,64.72,86.41,58.53,87.77,47.17,87.35,76.07,15.01,16.96,80.2
2025-09-02 00:29:56,1756753196,14.36,20.8,21.75,28.61,48.6,21.86,61.57,80.73,15.63,97.67
2025-09-02 00:29:57,1756753197,86.09,81.57,19.12,72.8,79.36,91.94,51.48,97.75,91.27,36.09
2025-09-02 00:29:58,1756753198,26.64,30.98,86.17,24.1,57.34,70.02,52.09,65.4,87.1,51.04
2025-09-02 00:29:59,1756753199,25.89,85.16,75.94,13.91,24.27,72.53,94.17,55.09,15.46,17.87
2025-09-02 00:30:00,1756753200,11.9,90.0,40.11,71.21,66.36,58.24,45.73,32.25,54.74,15.28
2025-09-02 00:30:01,1756753201,98.06,92.75,55.82,20.81,72.77,31.5,53.46,65.04,34.56,12.32
2025-09-02 00:30:02,1756753202,49.52,28.35,29.53,65.68,90.13,20.72,16.9,73.99,21.81,15.75
2025-09-02 00:30:03,1756753203,24.31,95.19,32.45,48.14,25.42,75.45,80.4,35.07,28.56,23.97
2025-09-02 00:30:04,1756753204,62.33,42.65,39.5,44.84,29.31,31.62,63.64,71.18,88.23,54.52
2025-09-02 00:30:05,1756753205,75.55,69.49,10.43,66.99,27.65,29.02,52.8,37.5,72.85,80.1
2025-09-02 00:30:06,1756753206,69.24,24.19,68.04,47.27,34.45,31.38,84.04,77.32,45.73,41.04
2025-09-02 00:30:07,1756753207,87.68,73.53,11.41,55.51,83.86,66.78,28.08,15.61,74.45,40.7
2025-09-02 00:30:08,1756753208,98.88,84.16,23.07,97.75,53.7,41.01,74.26,86.87,56.34,32.69
2025-09-02 00:30:09,1756753209,89.82,18.7,78.55,40.64,78.42,92.96,13.38,17.04,93.06,88.72
2025-09-02 00:30:10,1756753210,48.05,12.43,82.22,73.73,98.98,74.12,42.34,14.75,50.41,39.48
2025-09-02 00:30:11,1756753211,76.03,40.62,88.34,60.19,79.47,96.37,44.88,17.36,45.99,62.29
2025-09-02 00:30:12,1756753212,83.86,30.7,23.18,89.63,75.52,80.46,25.11,69.4,21.59,66.9
2025-09-02 00:30:13,1756753213,12.8,66.33,90.27,93.84,32.04,65.55,85.58,58.35,92.16,70.41
2025-09-02 00:30:14,1756753214,20.63,78.61,62.69,47.35,55.12,84.87,29.14,11.96,54.12,56.22
2025-09-02 00:30:15,1756753215,52.79,43.41,81.8,57.3,54.24,72.83,78.68,81.52,94.57,51.33
2025-09-02 00:30:16,1756753216,97.85,22.46,55.02,78.7,63.04,16.33,19.49,25.19,29.81,91.89
2025-09-02 00:30:17,1756753217,58.95,64.94,80.43,46.6,74.34,77.66,20.47,76.04,15.88,64.23
2025-09-02 00:30:18,1756753218,84.23,29.07,87.86,65.53,61.77,98.67,73.53,90.85,41.07,14.57
2025-09-02 00:30:20,1756753220,13.32,29.93,61.58,97.66,16.41,79.26,76.33,43.75,60.98,31.49
2025-09-02 00:30:21,1756753221,93.05,95.11,17.48,35.13,39.86,91.69,66.58,37.81,86.06,79.3
